VERTEX_SE3:QUAT 0 0.0269758 0.0281539 0.00668183 0.185127 0.0276315 -0.0251363 0.982004
VERTEX_SE3:QUAT 1 0.0754994 -0.0878195 0.00704525 0.286956 0.660005 -0.580181 -0.381365
VERTEX_SE3:QUAT 2 -0.0352172 -0.0171019 0.125445 -0.0409323 -0.0520288 -0.631226 0.772769
VERTEX_SE3:QUAT 3 -0.00172013 -0.00421032 0.256852 -0.537783 -0.303739 0.784196 -0.0597341
VERTEX_SE3:QUAT 4 0.0605307 0.03777 0.197728 0.709946 -0.135029 -0.544354 0.425938
VERTEX_SE3:QUAT 5 -0.0354188 0.0985256 0.180384 -0.0113384 -0.226158 -0.682433 0.694989
VERTEX_SE3:QUAT 6 -0.12364 0.0625002 0.255634 0.343882 -0.243462 0.0525946 0.905376
VERTEX_SE3:QUAT 7 -0.160802 0.0268381 0.35032 0.742364 -0.0265203 -0.641064 -0.192948
VERTEX_SE3:QUAT 8 -0.310579 0.0388712 0.20981 0.265823 0.85715 0.0475576 -0.438599
VERTEX_SE3:QUAT 9 -0.226656 -0.0361629 0.301756 0.247258 -0.157911 -0.00392836 0.955988
VERTEX_SE3:QUAT 10 -0.244553 0.0193781 0.361956 0.673371 0.0088435 -0.491621 0.552089
VERTEX_SE3:QUAT 11 -0.29611 0.0264746 0.280496 -0.301288 0.801109 0.182455 -0.483902
VERTEX_SE3:QUAT 12 -0.336453 0.137474 0.0511639 -0.707469 0.468759 -0.115374 0.51618
VERTEX_SE3:QUAT 13 -0.314779 -0.00565108 0.202764 0.372661 0.839477 -0.347187 -0.189375
VERTEX_SE3:QUAT 14 -0.268196 0.143473 0.205763 0.029354 0.745545 0.633394 0.205212
VERTEX_SE3:QUAT 15 -0.271157 0.172949 0.210891 -0.711683 -0.239923 -0.184859 0.633854
VERTEX_SE3:QUAT 16 -0.201771 0.181973 0.130814 -0.61699 0.719841 -0.252188 -0.193787
VERTEX_SE3:QUAT 17 -0.0708927 0.214108 0.071016 -0.524616 0.756068 -0.263571 0.289255
VERTEX_SE3:QUAT 18 -0.0805147 0.32336 -0.0221284 0.666928 -0.414352 -0.414725 -0.459916
VERTEX_SE3:QUAT 19 -0.0867954 0.379554 0.0415273 0.111684 0.665499 0.669762 0.309928
VERTEX_SE3:QUAT 20 -0.138095 0.392203 -0.167475 -0.13708 0.981855 0.00994259 0.130658
VERTEX_SE3:QUAT 21 -0.138929 0.545586 -0.210352 -0.125932 -0.522081 0.370033 0.758056
VERTEX_SE3:QUAT 22 -0.0774496 0.57545 -0.144382 -0.349176 0.670721 0.476739 -0.448251
VERTEX_SE3:QUAT 23 0.0317515 0.555354 -0.13586 0.378289 0.374062 0.774348 -0.342578
VERTEX_SE3:QUAT 24 -0.0105189 0.687123 -0.0686753 0.922586 0.382583 0.0477172 -0.0137492
VERTEX_SE3:QUAT 25 -0.0489128 0.664803 -0.0432481 0.764732 0.219134 0.454346 -0.400918
VERTEX_SE3:QUAT 26 -0.00111935 0.855113 -0.0886148 0.192181 0.683878 0.700562 0.0677536
VERTEX_SE3:QUAT 27 0.0261268 0.861798 -0.0744731 0.612961 -0.383564 -0.590333 -0.358699
VERTEX_SE3:QUAT 28 0.191293 0.906185 -0.0183451 0.71386 0.515881 0.406602 -0.242786
VERTEX_SE3:QUAT 29 0.140664 0.869371 -0.0892681 0.565837 0.516404 0.640423 -0.0548957
VERTEX_SE3:QUAT 30 0.134405 0.680696 -0.106149 0.430769 0.80518 -0.406634 -0.0277796
VERTEX_SE3:QUAT 31 0.22505 0.761284 -0.0442391 -0.0546967 0.802769 -0.442654 -0.395762
