VERTEX_SE3:QUAT 0 0.0135418 0.0504071 -0.0238994 -0.030496 0.00193972 0.0290486 0.999111
VERTEX_SE3:QUAT 1 0.0211124 -0.032568 -0.0397763 -0.246466 -0.483061 0.807664 0.231484
VERTEX_SE3:QUAT 2 -0.111624 0.0729261 0.0491568 -0.252735 -0.257219 -0.509789 0.781076
VERTEX_SE3:QUAT 3 -0.0873087 0.157922 0.165238 -0.386178 -0.129009 0.852994 -0.326534
VERTEX_SE3:QUAT 4 -0.0264753 0.159265 0.148214 0.5369 -0.207649 -0.435775 0.691896
VERTEX_SE3:QUAT 5 -0.14439 0.162049 0.125111 -0.302554 -0.296371 -0.394158 0.815638
VERTEX_SE3:QUAT 6 -0.177039 0.145416 0.287809 0.101369 0.139736 0.262071 0.949483
VERTEX_SE3:QUAT 7 -0.116189 0.16486 0.481506 -0.534734 0.102144 0.810747 -0.215213
VERTEX_SE3:QUAT 8 -0.262444 0.0784553 0.441018 0.107909 -0.27548 0.585451 0.754793
VERTEX_SE3:QUAT 9 -0.145039 0.127797 0.378503 -0.0410542 0.535586 0.252095 0.804929
VERTEX_SE3:QUAT 10 -0.140675 0.197772 0.49056 0.171992 0.259207 -0.559377 0.768328
VERTEX_SE3:QUAT 11 -0.187845 0.136283 0.591849 0.1805 0.156442 0.0870472 0.967145
VERTEX_SE3:QUAT 12 -0.301386 0.0289176 0.747042 -0.615635 0.248313 0.657075 -0.357191
VERTEX_SE3:QUAT 13 -0.145037 0.0931575 0.572707 0.527636 -0.0803526 0.648689 0.542537
VERTEX_SE3:QUAT 14 -0.250344 0.185647 0.632803 -0.217272 -0.448759 0.000774317 0.866838
VERTEX_SE3:QUAT 15 -0.276509 0.216474 0.632304 -0.314931 0.204106 0.899577 0.22343
VERTEX_SE3:QUAT 16 -0.36463 0.139042 0.658541 0.542512 0.364068 -0.274858 0.705399
VERTEX_SE3:QUAT 17 -0.515215 0.0759821 0.65993 0.651754 -0.0853022 -0.36379 0.659998
VERTEX_SE3:QUAT 18 -0.578247 0.0784613 0.782366 -0.0165289 -0.314135 -0.722754 0.615364
VERTEX_SE3:QUAT 19 -0.624216 0.161782 0.761971 -0.295966 -0.566058 0.0478693 0.767914
VERTEX_SE3:QUAT 20 -0.618933 0.0395096 0.925037 0.396939 -0.206682 0.0589139 0.892329
VERTEX_SE3:QUAT 21 -0.719498 0.103259 1.03831 0.32355 0.644436 0.559187 0.409058
VERTEX_SE3:QUAT 22 -0.802352 0.148038 0.9774 -0.240793 0.322542 -0.0603528 0.913424
VERTEX_SE3:QUAT 23 -0.910558 0.105606 0.910284 -0.684666 -0.0631067 0.460304 0.561579
VERTEX_SE3:QUAT 24 -0.961949 0.243527 0.951364 -0.0286598 -0.380608 0.912938 0.144434
VERTEX_SE3:QUAT 25 -0.938307 0.259033 0.930153 -0.522793 -0.0483948 0.818104 0.234631
VERTEX_SE3:QUAT 26 -1.11309 0.330703 1.04854 -0.391835 -0.376692 0.226719 0.808188
VERTEX_SE3:QUAT 27 -1.17675 0.324721 1.02855 -0.230923 -0.291729 -0.674109 0.63808
VERTEX_SE3:QUAT 28 -1.3697 0.34428 0.938252 -0.327247 -0.188637 0.796391 0.472321
VERTEX_SE3:QUAT 29 -1.34967 0.295183 0.976911 -0.463875 -0.356809 0.587848 0.558517
VERTEX_SE3:QUAT 30 -1.2868 0.161857 0.874804 0.591723 -0.124139 0.631962 0.484847
VERTEX_SE3:QUAT 31 -1.44398 0.227493 0.831566 0.594414 0.379119 0.327384 0.629095
VERTEX_SE3:QUAT 32 -1.43972 0.171614 0.703653 0.237483 -0.436428 0.85861 -0.126183
VERTEX_SE3:QUAT 33 -1.5166 0.40374 0.698366 -0.131534 0.517004 0.83083 -0.158515
VERTEX_SE3:QUAT 34 -1.57388 0.253119 0.670932 0.0782937 0.311399 -0.460441 0.827584
VERTEX_SE3:QUAT 35 -1.58774 0.181629 0.554903 -0.0350475 0.419815 0.906059 0.0397974
VERTEX_SE3:QUAT 36 -1.62035 0.165411 0.558139 -0.540247 0.130553 0.655592 0.511163
VERTEX_SE3:QUAT 37 -1.73155 0.196017 0.570383 -0.650664 -0.144924 0.679677 0.30606
VERTEX_SE3:QUAT 38 -1.6948 0.239532 0.632966 -0.134075 0.269763 0.751667 0.586727
VERTEX_SE3:QUAT 39 -1.79731 0.132359 0.472991 -0.426021 -0.373055 -0.266426 0.77997
VERTEX_SE3:QUAT 40 -1.90467 0.00337826 0.578098 0.272834 -0.10763 0.88788 -0.354467
VERTEX_SE3:QUAT 41 -1.92607 0.0840101 0.467216 0.354566 -0.0352037 0.88314 0.305134
VERTEX_SE3:QUAT 42 -1.98562 0.229463 0.452344 0.0227407 -0.171576 0.799847 0.574708
VERTEX_SE3:QUAT 43 -1.95182 0.273468 0.418508 0.408889 -0.54967 0.607352 -0.402239
VERTEX_SE3:QUAT 44 -2.02383 0.22374 0.322001 0.661095 -0.295821 0.0409469 0.688307
VERTEX_SE3:QUAT 45 -1.98042 0.193718 0.285197 0.023995 0.492466 -0.292441 0.819378
VERTEX_SE3:QUAT 46 -1.92181 0.0905029 0.148897 0.604973 -0.115232 -0.00943726 0.787807
VERTEX_SE3:QUAT 47 -1.97379 0.230616 0.223623 0.329831 -0.245738 0.898557 0.153036
VERTEX_SE3:QUAT 48 -2.05322 0.223881 0.0998031 -0.0141534 -0.00680772 0.399281 0.916694
VERTEX_SE3:QUAT 49 -1.90506 0.0833299 0.0254643 0.143174 -0.531377 0.444341 0.706895
VERTEX_SE3:QUAT 50 -1.85295 0.145804 -0.0560138 -0.157503 -0.191815 -0.366334 0.896771
VERTEX_SE3:QUAT 51 -1.84699 0.265816 -0.142383 -0.0528719 0.235678 -0.390449 0.888375
VERTEX_SE3:QUAT 52 -1.79541 0.167714 -0.095143 0.344849 0.0312269 0.871044 -0.348406
VERTEX_SE3:QUAT 53 -1.79356 0.222912 -0.191031 -0.0188244 0.339751 0.32209 0.883444
VERTEX_SE3:QUAT 54 -1.72051 0.238285 -0.21259 -0.440868 -0.118386 -0.52645 0.717266
VERTEX_SE3:QUAT 55 -1.65364 0.239074 -0.201245 0.399638 0.375507 -0.102421 0.829936
VERTEX_SE3:QUAT 56 -1.68264 0.331265 -0.159524 0.347815 -0.36895 -0.426456 0.749023
VERTEX_SE3:QUAT 57 -1.67503 0.216579 -0.245818 0.205195 0.509929 0.173228 0.817226
VERTEX_SE3:QUAT 58 -1.5886 0.236721 -0.291729 -0.0617679 -0.580538 0.70064 0.4102
VERTEX_SE3:QUAT 59 -1.69163 0.331555 -0.439777 -0.130642 0.537084 -0.303355 0.776176
VERTEX_SE3:QUAT 60 -1.64244 0.269498 -0.558482 -0.0359181 0.0822105 0.269322 0.958862
VERTEX_SE3:QUAT 61 -1.60044 0.216476 -0.736954 -0.0373108 0.354249 -0.34029 0.87024
VERTEX_SE3:QUAT 62 -1.60186 0.227542 -0.6229 0.00520487 -0.0725209 -0.594497 0.800804
VERTEX_SE3:QUAT 63 -1.64189 0.321478 -0.580186 0.628926 0.233024 0.217869 0.709003
VERTEX_SE3:QUAT 64 -1.67333 0.338754 -0.644856 0.5736 -0.388157 0.720764 -0.0285763
VERTEX_SE3:QUAT 65 -1.46164 0.346041 -0.7127 -0.277784 0.519224 0.751583 0.297264
VERTEX_SE3:QUAT 66 -1.38607 0.38119 -0.794448 0.371489 0.375563 -0.479013 0.701067
