VERTEX_SE3:QUAT 0 5.7686e-05 -0.000967946 0.000131902 -0.00048763 0.000443307 0.00503552 0.999987
VERTEX_SE3:QUAT 1 -0.00136288 -0.0977243 -0.0157516 -0.25304 -0.506374 0.781119 0.263457
VERTEX_SE3:QUAT 2 -0.134603 -0.000773244 0.0847426 -0.227998 -0.229688 -0.546102 0.772679
VERTEX_SE3:QUAT 3 -0.1094 0.0682002 0.212826 -0.405905 -0.150563 0.856531 -0.280939
VERTEX_SE3:QUAT 4 -0.0496863 0.0642167 0.19717 0.559416 -0.209739 -0.466726 0.652097
VERTEX_SE3:QUAT 5 -0.170305 0.0738488 0.175785 -0.276241 -0.270566 -0.436055 0.812614
VERTEX_SE3:QUAT 6 -0.204644 0.0405847 0.340421 0.146641 0.121342 0.234008 0.953422
VERTEX_SE3:QUAT 7 -0.147087 0.0379058 0.538832 -0.5426 0.0868851 0.819687 -0.16171
VERTEX_SE3:QUAT 8 -0.297298 -0.0345673 0.495456 0.128002 -0.307808 0.545298 0.769104
VERTEX_SE3:QUAT 9 -0.178086 0.00908908 0.439668 0.0129157 0.521406 0.245496 0.81713
VERTEX_SE3:QUAT 10 -0.171531 0.0668623 0.560093 0.217616 0.273268 -0.574539 0.740185
VERTEX_SE3:QUAT 11 -0.225962 -0.000232494 0.656263 0.227801 0.140926 0.0587033 0.961665
VERTEX_SE3:QUAT 12 -0.350776 -0.113302 0.80259 -0.624158 0.24395 0.67714 -0.303968
VERTEX_SE3:QUAT 13 -0.189817 -0.0469225 0.637827 0.544309 -0.131042 0.626427 0.542351
VERTEX_SE3:QUAT 14 -0.28959 0.0469394 0.707959 -0.19565 -0.444267 -0.0524797 0.872693
VERTEX_SE3:QUAT 15 -0.315127 0.0780721 0.710956 -0.301465 0.174775 0.89711 0.271598
VERTEX_SE3:QUAT 16 -0.406012 0.00430366 0.730181 0.587769 0.351891 -0.28163 0.671852
VERTEX_SE3:QUAT 17 -0.563806 -0.0466161 0.728093 0.678644 -0.0967218 -0.388153 0.615975
VERTEX_SE3:QUAT 18 -0.630751 -0.0503887 0.852182 0.00280286 -0.284157 -0.758341 0.586657
VERTEX_SE3:QUAT 19 -0.671884 0.0376791 0.839458 -0.282656 -0.560147 -0.00752869 0.778643
VERTEX_SE3:QUAT 20 -0.677027 -0.0981737 0.992677 0.428006 -0.228438 0.0184611 0.874234
VERTEX_SE3:QUAT 21 -0.772826 -0.0369033 1.11145 0.362185 0.60414 0.573455 0.418313
VERTEX_SE3:QUAT 22 -0.851361 0.0169461 1.05448 -0.187317 0.328581 -0.0813562 0.922132
VERTEX_SE3:QUAT 23 -0.961545 -0.0127386 0.984078 -0.663379 -0.0611162 0.431795 0.608067
VERTEX_SE3:QUAT 24 -1.00357 0.124643 1.03821 -0.0416165 -0.420486 0.888821 0.177362
VERTEX_SE3:QUAT 25 -0.978483 0.140318 1.01896 -0.518075 -0.0665858 0.802717 0.287768
VERTEX_SE3:QUAT 26 -1.1503 0.214727 1.14324 -0.370552 -0.376292 0.176881 0.830547
VERTEX_SE3:QUAT 27 -1.21373 0.215494 1.12322 -0.208867 -0.256225 -0.71129 0.620314
VERTEX_SE3:QUAT 28 -1.40285 0.255113 1.03196 -0.317407 -0.214647 0.766728 0.51508
VERTEX_SE3:QUAT 29 -1.3862 0.199893 1.06453 -0.45501 -0.368714 0.546818 0.598336
VERTEX_SE3:QUAT 30 -1.33227 0.0716324 0.950275 0.603931 -0.177717 0.610899 0.48009
VERTEX_SE3:QUAT 31 -1.48309 0.152338 0.911861 0.63374 0.337407 0.324366 0.615887
VERTEX_SE3:QUAT 32 -1.48161 0.106961 0.780406 0.209415 -0.482291 0.84376 -0.107744
VERTEX_SE3:QUAT 33 -1.54147 0.344422 0.796357 -0.124974 0.484566 0.857717 -0.117895
VERTEX_SE3:QUAT 34 -1.60974 0.199737 0.754324 0.130515 0.322881 -0.47587 0.807627
VERTEX_SE3:QUAT 35 -1.6264 0.139704 0.632606 -0.0240573 0.378898 0.921807 0.0782955
VERTEX_SE3:QUAT 36 -1.65956 0.124456 0.634963 -0.515932 0.116805 0.637251 0.560431
VERTEX_SE3:QUAT 37 -1.76781 0.164123 0.647295 -0.646077 -0.153681 0.655417 0.359717
VERTEX_SE3:QUAT 38 -1.72936 0.199519 0.712378 -0.102451 0.235199 0.739614 0.622219
VERTEX_SE3:QUAT 39 -1.83566 0.114363 0.542867 -0.401168 -0.350026 -0.315769 0.785389
VERTEX_SE3:QUAT 40 -1.95343 -0.0163991 0.634754 0.244995 -0.156063 0.896821 -0.333667
VERTEX_SE3:QUAT 41 -1.96654 0.0750216 0.530716 0.359915 -0.0917531 0.871026 0.321491
VERTEX_SE3:QUAT 42 -2.01317 0.224619 0.528047 0.0366086 -0.213403 0.768634 0.601931
